pid,scenario,choice,cartime,carcost,acttime,ebikecost,escootcost,gender,age,education,employment,income,car_own,moto_own,cycle_own,escoot_own,bike_frequency,escooter_frequency,PT_frequency,metro_frequency,young,carpsafe,ebikepsafe,escootpsafe,walkpsafe,intchoice,binchoice1,binchoice2,binchoice3,binchoice4
208,scenario02,escoot,20,5.0,15,3.0,2.0,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,6.0,7.0,4.0,7.0,2,0,0,1,0
208,scenario29,walk,40,5.0,15,4.5,3.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,5.0,4.0,5.0,7.0,1,0,0,0,1
208,scenario14,escoot,5,6.5,15,1.5,0.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,5.0,3.0,3.0,5.0,2,0,0,1,0
209,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,5.0,3.0,3.0,4.0,1,0,0,0,1
209,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,5.0,4.0,4.0,5.0,1,0,0,0,1
209,scenario32,ebike,20,3.5,15,4.5,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,6.0,6.0,6.0,3,0,1,0,0
209,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,4.0,4.0,5.0,1,0,0,0,1
209,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,7.0,3.0,3.0,4.0,4,1,0,0,0
209,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,7.0,3.0,3.0,5.0,4,1,0,0,0
209,scenario23,ebike,5,5.0,25,1.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,4.0,3.0,4.0,3,0,1,0,0
209,scenario05,walk,40,6.5,25,4.5,2.0,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,4.0,3.0,6.0,1,0,0,0,1
209,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,6.0,5.0,6.0,3,0,1,0,0
209,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,7.0,6.0,6.0,7.0,3,0,1,0,0
209,scenario29,walk,40,5.0,15,4.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,7.0,5.0,4.0,7.0,1,0,0,0,1
209,scenario14,walk,5,6.5,15,1.5,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,7.0,5.0,4.0,6.0,1,0,0,0,1
210,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,4.0,2.0,2.0,6.0,1,0,0,0,1
210,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,4.0,2.0,2.0,6.0,1,0,0,0,1
210,scenario32,car,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,5.0,3.0,2.0,6.0,4,1,0,0,0
210,scenario17,car,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,4.0,2.0,2.0,4.0,4,1,0,0,0
210,scenario26,walk,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,5.0,2.0,2.0,4.0,1,0,0,0,1
210,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,4.0,2.0,2.0,6.0,4,1,0,0,0
210,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,4.0,2.0,2.0,5.0,4,1,0,0,0
210,scenario05,car,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,4.0,2.0,2.0,6.0,4,1,0,0,0
210,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,4.0,3.0,2.0,6.0,3,0,1,0,0
210,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,5.0,3.0,2.0,6.0,3,0,1,0,0
210,scenario29,car,40,5.0,15,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,5.0,3.0,2.0,6.0,4,1,0,0,0
210,scenario14,ebike,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,0.0,1,1,0,0,,,2.0,4.0,1,5.0,2.0,2.0,4.0,3,0,1,0,0
211,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,3.0,2.0,2.0,2.0,1,0,0,0,1
211,scenario32,car,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,5.0,2.0,2.0,5.0,4,1,0,0,0
211,scenario17,ebike,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,4.0,1.0,1.0,4.0,3,0,1,0,0
211,scenario26,walk,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,4.0,4.0,3.0,2.0,1,0,0,0,1
211,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,7.0,1.0,1.0,3.0,4,1,0,0,0
211,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,5.0,2.0,1.0,4.0,4,1,0,0,0
211,scenario05,car,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,3.0,2.0,2.0,4.0,4,1,0,0,0
211,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,2.0,0,0,1,0,1.0,0.0,1.0,1.0,1,3.0,2.0,3.0,3.0,4,1,0,0,0
212,scenario08,walk,40,6.5,5,3.0,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,1.0,3.0,3.0,7.0,1,0,0,0,1
212,scenario20,walk,40,3.5,5,1.5,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,2.0,3.0,3.0,5.0,1,0,0,0,1
212,scenario32,ebike,20,3.5,15,4.5,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,1.0,5.0,5.0,5.0,3,0,1,0,0
212,scenario17,walk,20,5.0,5,3.0,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,1.0,2.0,2.0,7.0,1,0,0,0,1
212,scenario26,car,5,3.5,5,4.5,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,7.0,2.0,1.0,1.0,4,1,0,0,0
212,scenario11,car,5,3.5,25,3.0,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,6.0,4.0,4.0,2.0,4,1,0,0,0
212,scenario23,car,5,5.0,25,1.5,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,5.0,5.0,5.0,5.0,4,1,0,0,0
212,scenario05,walk,40,6.5,25,4.5,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,2.0,1.0,1.0,7.0,1,0,0,0,1
212,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,2.0,4.0,4.0,6.0,3,0,1,0,0
212,scenario02,walk,20,5.0,15,3.0,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,2.0,4.0,4.0,5.0,1,0,0,0,1
212,scenario29,walk,40,5.0,15,4.5,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,5.0,1.0,1.0,5.0,1,0,0,0,1
212,scenario14,car,5,6.5,15,1.5,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,0.0,0.0,1.0,0,6.0,1.0,1.0,2.0,4,1,0,0,0
213,scenario08,car,40,6.5,5,3.0,3.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,4.0,2.0,2.0,4.0,4,1,0,0,0
213,scenario20,car,40,3.5,5,1.5,2.0,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,4.0,3.0,3.0,5.0,4,1,0,0,0
213,scenario32,car,20,3.5,15,4.5,0.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,5.0,3.0,3.0,4.0,4,1,0,0,0
213,scenario17,car,20,5.0,5,3.0,0.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,4.0,4.0,2.0,4.0,4,1,0,0,0
213,scenario26,car,5,3.5,5,4.5,3.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,4.0,3.0,2.0,2.0,4,1,0,0,0
213,scenario11,car,5,3.5,25,3.0,0.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,5.0,3.0,2.0,2.0,4,1,0,0,0
213,scenario23,car,5,5.0,25,1.5,3.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,4.0,4.0,2.0,3.0,4,1,0,0,0
213,scenario05,car,40,6.5,25,4.5,2.0,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,4.0,4.0,2.0,3.0,4,1,0,0,0
213,scenario35,car,20,6.5,25,1.5,2.0,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,4.0,4.0,2.0,4.0,4,1,0,0,0
213,scenario02,car,20,5.0,15,3.0,2.0,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,6.0,6.0,3.0,6.0,4,1,0,0,0
213,scenario29,car,40,5.0,15,4.5,3.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,6.0,4.0,2.0,5.0,4,1,0,0,0
213,scenario14,car,5,6.5,15,1.5,0.5,0.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,0.0,0.0,0.0,0,6.0,3.0,2.0,3.0,4,1,0,0,0
214,scenario08,ebike,40,6.5,5,3.0,3.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,5.0,4.0,4.0,3.0,3,0,1,0,0
214,scenario20,ebike,40,3.5,5,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,5.0,4.0,3.0,4.0,3,0,1,0,0
214,scenario32,escoot,20,3.5,15,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,6.0,6.0,5.0,5.0,2,0,0,1,0
214,scenario17,escoot,20,5.0,5,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,4.0,4.0,5.0,6.0,2,0,0,1,0
214,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,6.0,5.0,5.0,4.0,4,1,0,0,0
214,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,6.0,5.0,5.0,5.0,4,1,0,0,0
214,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,5.0,4.0,4.0,5.0,4,1,0,0,0
214,scenario05,ebike,40,6.5,25,4.5,2.0,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,5.0,4.0,4.0,5.0,3,0,1,0,0
214,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,4.0,6.0,5.0,6.0,3,0,1,0,0
214,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,7.0,7.0,7.0,7.0,3,0,1,0,0
214,scenario29,ebike,40,5.0,15,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,5.0,4.0,4.0,6.0,3,0,1,0,0
214,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,4.0,3.0,2.0,1,1,1,0,1.0,,1.0,1.0,1,6.0,5.0,5.0,6.0,4,1,0,0,0
215,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,5.0,2.0,1.0,4.0,1,0,0,0,1
215,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,5.0,2.0,1.0,5.0,1,0,0,0,1
215,scenario32,car,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,6.0,5.0,4.0,6.0,4,1,0,0,0
215,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,4.0,2.0,2.0,6.0,1,0,0,0,1
215,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,5.0,3.0,2.0,6.0,4,1,0,0,0
215,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,5.0,2.0,2.0,6.0,4,1,0,0,0
215,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,4.0,2.0,1.0,4.0,4,1,0,0,0
215,scenario05,car,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,6.0,3.0,2.0,6.0,4,1,0,0,0
215,scenario35,car,20,6.5,25,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,5.0,4.0,3.0,5.0,4,1,0,0,0
215,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,6.0,5.0,5.0,7.0,3,0,1,0,0
215,scenario29,walk,40,5.0,15,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,4.0,2.0,2.0,6.0,1,0,0,0,1
215,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,1,4.0,2.0,2.0,7.0,4,1,0,0,0
216,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,4.0,2.0,2.0,2.0,1,0,0,0,1
216,scenario32,car,20,3.5,15,4.5,0.5,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,6.0,5.0,5.0,6.0,4,1,0,0,0
216,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,2.0,2.0,2.0,6.0,1,0,0,0,1
216,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,5.0,2.0,2.0,4.0,4,1,0,0,0
216,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,6.0,2.0,2.0,6.0,4,1,0,0,0
216,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,6.0,3.0,3.0,3.0,4,1,0,0,0
216,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,7.0,6.0,6.0,6.0,3,0,1,0,0
216,scenario29,ebike,40,5.0,15,4.5,3.5,0.0,1.0,3.0,3.0,1.0,1,0,0,0,,,3.0,3.0,1,4.0,4.0,4.0,4.0,3,0,1,0,0
217,scenario08,walk,40,6.5,5,3.0,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,4.0,2.0,2.0,1.0,1,0,0,0,1
217,scenario20,walk,40,3.5,5,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,4.0,3.0,2.0,5.0,1,0,0,0,1
217,scenario32,escoot,20,3.5,15,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,6.0,5.0,5.0,7.0,2,0,0,1,0
217,scenario17,walk,20,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,4.0,3.0,2.0,6.0,1,0,0,0,1
217,scenario26,walk,5,3.5,5,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,6.0,4.0,4.0,6.0,1,0,0,0,1
217,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,7.0,4.0,4.0,7.0,4,1,0,0,0
217,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,7.0,4.0,4.0,5.0,4,1,0,0,0
217,scenario05,ebike,40,6.5,25,4.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,5.0,4.0,4.0,6.0,3,0,1,0,0
217,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,4.0,6.0,5.0,5.0,3,0,1,0,0
217,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,7.0,6.0,5.0,7.0,3,0,1,0,0
217,scenario29,car,40,5.0,15,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,7.0,5.0,3.0,7.0,4,1,0,0,0
217,scenario14,ebike,5,6.5,15,1.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,3.0,4.0,1,4.0,5.0,4.0,5.0,3,0,1,0,0
218,scenario08,ebike,40,6.5,5,3.0,3.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,5.0,4.0,2.0,5.0,3,0,1,0,0
218,scenario20,ebike,40,3.5,5,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,5.0,4.0,3.0,6.0,3,0,1,0,0
218,scenario32,escoot,20,3.5,15,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,6.0,6.0,6.0,6.0,2,0,0,1,0
218,scenario17,escoot,20,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,5.0,4.0,5.0,6.0,2,0,0,1,0
218,scenario26,car,5,3.5,5,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,7.0,3.0,3.0,6.0,4,1,0,0,0
218,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,6.0,4.0,5.0,6.0,4,1,0,0,0
218,scenario23,ebike,5,5.0,25,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,5.0,4.0,3.0,4.0,3,0,1,0,0
218,scenario05,escoot,40,6.5,25,4.5,2.0,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,5.0,4.0,5.0,7.0,2,0,0,1,0
218,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,3.0,5.0,4.0,4.0,3,0,1,0,0
218,scenario02,escoot,20,5.0,15,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,7.0,6.0,7.0,7.0,2,0,0,1,0
218,scenario29,escoot,40,5.0,15,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,7.0,6.0,7.0,7.0,2,0,0,1,0
218,scenario14,ebike,5,6.5,15,1.5,0.5,1.0,1.0,3.0,1.0,1.0,1,1,1,0,1.0,,0.0,1.0,1,6.0,5.0,5.0,6.0,3,0,1,0,0
219,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,4.0,2.0,1.0,3.0,1,0,0,0,1
219,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,5.0,2.0,2.0,5.0,1,0,0,0,1
219,scenario32,car,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,7.0,5.0,4.0,7.0,4,1,0,0,0
219,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,4.0,2.0,1.0,7.0,1,0,0,0,1
219,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,5.0,3.0,2.0,6.0,4,1,0,0,0
219,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,5.0,3.0,2.0,6.0,4,1,0,0,0
219,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,4.0,3.0,2.0,5.0,4,1,0,0,0
219,scenario05,ebike,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,6.0,4.0,2.0,7.0,3,0,1,0,0
219,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,6.0,4.0,3.0,6.0,3,0,1,0,0
219,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,6.0,6.0,5.0,7.0,3,0,1,0,0
219,scenario29,walk,40,5.0,15,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,5.0,3.0,2.0,6.0,1,0,0,0,1
219,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,1.0,1,5.0,3.0,2.0,6.0,4,1,0,0,0
220,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,5.0,2.0,2.0,2.0,1,0,0,0,1
220,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,2.0,2.0,3.0,6.0,1,0,0,0,1
220,scenario32,ebike,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,2.0,5.0,3.0,6.0,3,0,1,0,0
220,scenario17,car,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,7.0,2.0,2.0,5.0,4,1,0,0,0
220,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,7.0,2.0,2.0,7.0,4,1,0,0,0
220,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,5.0,2.0,2.0,6.0,4,1,0,0,0
220,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,7.0,2.0,2.0,7.0,4,1,0,0,0
220,scenario05,car,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,4.0,2.0,2.0,7.0,4,1,0,0,0
220,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,3.0,6.0,3.0,5.0,3,0,1,0,0
220,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,6.0,5.0,4.0,6.0,3,0,1,0,0
220,scenario29,car,40,5.0,15,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,6.0,4,1,0,0,0
220,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,0,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,4.0,4,1,0,0,0
221,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,5.0,1.0,1.0,5.0,1,0,0,0,1
221,scenario20,escoot,40,3.5,5,1.5,2.0,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,5.0,3.0,4.0,6.0,2,0,0,1,0
221,scenario32,ebike,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,4.0,7.0,6.0,7.0,3,0,1,0,0
221,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,3.0,1.0,2.0,7.0,1,0,0,0,1
